"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"clever_hypatia_1"	1718	339	52	1	0	6033079	2662783	723288	26810	0	2292	26810	6455497	6736930	45.07	45.05	4189	"4015"	2356	"2122"	463	"497"	969	"1063"	1	1	1547	0	"0 + 0 part"	0	95.563	1.003	0	0.02	0	6906	6906	5910	808	80	26810	4189	4015	2356	"2122"	463	"497"	969	"1063"	"1048936"	NA	6736930	841595	99.6183	NA	"uniq"	5748	"6"	0.15490674072035	3.09813481440701e-09	18.7383941943882	0.000398441839834206
"clever_hypatia_1"	1245	11	0	0	0	2230834	65404	0	0	0	2437	7286	3083752	3866915	58.08	58.07	1476	"1200"	947	"598"	679	"973"	1330	"2102"	2	2	2002	0	"0 + 0 part"	0	79.594	1.002	0	0	0	4904	4904	3600	88	1	7286	1476	1196	946	"598"	679	"974"	1330	"2103"	"1048948"	NA	3866915	726286	147.891	NA	"uniq"	3763	"6"	0.648560584638453	0	28.1730785393524	0.000259959164382437
"clever_hypatia_1"	1542	51	2	0	0	3288370	317424	21699	0	0	2389	11117	3912425	4380952	46.73	46.57	2012	"1800"	1250	"1002"	612	"734"	1225	"1540"	0	0	0	0	"0 + 0 part"	0	88.749	1.006	0	3.68	0	4761	4761	3799	353	16	11117	2012	1800	1249	"1002"	612	"734"	1226	"1540"	"1048951"	NA	4380952	249838	45.1089	NA	"uniq"	3569	"6"	0	9.40593110411062e-07	8.55423661341188	0.000329693804981164
"clever_hypatia_1"	1467	39	0	0	0	3067186	239626	0	0	0	2495	8750	3802914	4545653	66.08	66.03	1895	"1606"	1143	"761"	625	"838"	1266	"1861"	1	1	880	2	"0 + 0 part"	0	83.387	1.003	0	0.08	0	5871	5871	4223	178	6	8750	1895	1604	1143	"761"	625	"838"	1266	"1861"	"1048954"	NA	4545653	711039	122.935	NA	"uniq"	4383	"6"	0.26295624881341	2.10364999050728e-08	23.4632625939551	0.000278693056873747
"clever_hypatia_1"	1067	226	27	0	0	3695677	1678402	334278	0	0	1388	17195	3930007	4159922	53.79	53.78	4386	"4142"	2372	"2029"	288	"315"	592	"671"	1	1	5183	0	"0 + 2 part"	79	94.054	1.004	0	1	0	4847	4847	4059	291	8	17195	4376	4136	2370	"2022"	288	"315"	593	"673"	"1048957"	NA	4159922	302974	57.5694	NA	"uniq"	4386	"6"	0.254452472985417	2.54452472985417e-07	10.9247481082578	0.000637331045821326
"clever_hypatia_1"	1059	205	25	0	0	3537767	1491760	279310	0	0	1315	14509	3729894	3915786	41.66	41.66	4122	"3859"	2336	"2119"	287	"311"	595	"657"	1	1	1194	0	"0 + 0 part"	0	95.153	1.001	0	0.03	0	3862	3862	3329	468	42	14509	4122	3859	2336	"2119"	287	"311"	595	"657"	"1048960"	NA	3915786	566355	114.666	NA	"uniq"	3247	"6"	0.268104133790397	8.04312401371192e-09	21.6950696488521	0.000688524213612167
"clever_hypatia_1"	14	0	0	0	0	20679	0	0	0	0	68	2861	54397	5264808	65.68	65.22	768	NA	580	NA	22	NA	43	NA	0	0	0	0	"0 + 0 part"	0	1.032	1.001	0	0	0	110	110	67	1	0	2861	768	0	580	NA	22	NA	43	NA	"1048963"	NA	5264808	1059121	159.389	NA	"strain"	5135	"6"	0	0	30.1754878810395	1.56621176470588e-06
"clever_hypatia_1"	0	0	0	0	0	0	0	0	0	0	37	817	22937	3872766	37.16	37.06	637	NA	542	NA	17	NA	27	NA	0	0	0	0	"0 + 0 part"	0	0.592	1	0	161.31	0	43	43	36	0	0	817	637	0	542	NA	17	NA	27	NA	"1048969"	NA	3872766	87239	17.73	NA	"strain"	3499	"6"	0	0.00703274185813315	3.37894156269705	9.472e-07
"clever_hypatia_1"	31	0	0	0	0	52545	0	0	0	0	147	4282	126615	2997984	65.8	64.81	836	NA	617	NA	44	NA	90	NA	0	0	0	0	"0 + 0 part"	0	4.216	1.002	0	68.83	0	243	243	171	2	0	4282	836	0	617	NA	44	NA	90	NA	"1048972"	NA	2997984	185692	48.5565	NA	"strain"	2922	"6"	0	0.000543616475141176	9.29084344679625	1.20916027210884e-05
"clever_hypatia_1"	11	0	0	0	0	17443	0	0	0	0	74	3353	59471	4459459	37.55	37.21	766	NA	609	NA	26	NA	47	NA	0	0	0	0	"0 + 0 part"	0	1.334	1	0	26.9	0	107	107	76	1	0	3353	766	0	609	NA	26	NA	47	NA	"1048975"	NA	4459459	464882	83.6013	NA	"strain"	3892	"6"	0	0.000452321299456878	15.6369416110788	2.40480540540541e-06
"clever_hypatia_1"	874	270	81	2	0	3990376	2457834	1153700	53097	0	1080	27029	4141502	4295221	35.75	35.81	6050	"5810"	3263	"3038"	200	"213"	429	"465"	3	3	19520	0	"0 + 0 part"	0	96.091	1.003	0	0.29	0	4518	4518	3869	478	30	27029	6050	5810	3263	"3035"	200	"213"	429	"466"	"1048981"	NA	4295221	363839	67.1846	NA	"uniq"	4034	"6"	0.724374876554448	7.00229047335966e-08	12.7061797285867	0.00085495187787037
"clever_hypatia_1"	2045	127	8	0	0	4960654	835580	92963	0	0	2929	14899	5605047	6079713	39.37	39.38	2461	"2315"	1481	"1276"	708	"807"	1433	"1691"	2	2	6063	0	"0 + 0 part"	0	92.084	1.001	0	0	0	6875	6875	5595	497	55	14899	2460	2313	1481	"1271"	709	"808"	1435	"1693"	"1048984"	NA	6079713	1009127	132.436	NA	"uniq"	5296	"6"	0.356821271971493	0	24.8974005845342	0.000289500275042677
"clever_hypatia_1"	97	1	0	0	0	148398	9003	0	0	0	305	9003	295895	3088443	32.86	33.14	1000	NA	723	NA	97	NA	185	NA	0	0	0	0	"0 + 0 part"	0	9.579	1	0	31.1	0	493	493	375	8	0	9003	1000	0	723	NA	97	NA	185	NA	"1048987"	NA	3088443	199263	50.6138	NA	"strain"	2877	"6"	0	0.000105104851383092	9.67783766771801	3.00843413114754e-05
"clever_hypatia_1"	1013	71	4	0	0	2561416	468513	47560	0	0	1517	12697	2922984	3276842	34.5	34.67	2684	"2371"	1501	"1145"	351	"421"	717	"917"	0	0	0	0	"0 + 0 part"	0	88.969	1.003	0	0.14	0	3643	3643	2979	230	21	12697	2684	2371	1501	"1145"	351	"421"	717	"917"	"1048990"	NA	3276842	498417	119.196	NA	"uniq"	2999	"6"	0	4.78962594389843e-08	22.8154271704281	0.000521785297363217
"clever_hypatia_1"	1429	535	178	10	0	7601999	5269769	2742985	277488	0	1713	32036	7809243	7934943	46.67	46.65	7492	"7336"	4053	"3945"	313	"322"	666	"689"	0	0	0	0	"0 + 0 part"	0	98.13	1.003	0	0.35	0	7466	7466	6612	1087	218	32036	7492	7336	4053	"3945"	313	"322"	666	"689"	"1048999"	NA	7934943	686272	68.0278	NA	"uniq"	6398	"6"	0	4.48186847303894e-08	12.9730988615797	0.000562142259194396
"clever_hypatia_1"	1422	66	9	0	0	3066735	465403	116357	0	0	2503	23190	3834587	4923893	68.27	68.05	1906	"1429"	1128	"587"	584	"917"	1243	"2241"	3	3	5697	0	"0 + 0 part"	0	77.453	1.005	0	1.44	0.08	6140	6140	4144	188	14	23190	1905	1425	1125	"586"	584	"918"	1244	"2243"	"1049002"	NA	4923893	385426	61.8254	NA	"uniq"	4702	"6"	0.782352832260684	3.75529359485128e-07	11.7415021000659	0.000239671083060328
"clever_hypatia_1"	1442	178	28	1	0	4027331	1339852	352809	26702	0	2214	26702	4583680	5189966	40.48	40.61	2998	"2546"	1540	"1115"	425	"535"	967	"1314"	1	1	2771	0	"0 + 2 part"	135	87.891	1.005	0	0.7	0	4935	4935	4157	529	58	26702	2998	2544	1540	"1114"	425	"535"	967	"1315"	"1049008"	NA	5189966	403556	61.5358	NA	"uniq"	4396	"6"	0.218165316950572	1.52715721865401e-07	11.6635446166699	0.00034890821504065
"clever_hypatia_1"	1291	382	85	4	0	5615327	3282451	1225862	107560	0	1562	28930	5817615	5939202	44.26	44.25	5541	"5455"	3179	"3056"	312	"323"	653	"682"	1	1	18179	0	"0 + 1 part"	43	97.581	1.004	0	0.62	0	5920	5920	4996	758	101	28930	5541	5455	3179	"3053"	312	"323"	653	"683"	"1049014"	NA	5939202	447915	59.5125	NA	"uniq"	5091	"6"	0.171891746016194	1.0657288253004e-07	11.3125046092051	0.000609606373943662
"clever_hypatia_1"	1115	510	188	17	1	6730817	5160674	2903204	512585	60405	1316	60405	6878886	7020148	51.79	51.82	8518	"8270"	5001	"4690"	247	"255"	510	"532"	1	1	5807	2	"0 + 0 part"	0	97.786	1.002	0	0.1	0	6573	6573	5732	931	138	60405	8518	8270	4999	"4690"	247	"255"	510	"532"	"1049017"	NA	7020148	695864	78.9898	NA	"uniq"	5719	"6"	0.145372375701531	1.45372375701531e-08	14.8685754203473	0.00072660347993921
"clever_hypatia_1"	1309	377	90	1	0	5561778	3196919	1212216	26257	0	1559	26257	5746363	5933091	35.09	35.11	5674	"5467"	3154	"2902"	317	"333"	657	"704"	1	1	553	1	"0 + 0 part"	0	96.603	1.003	0	0.35	0.02	5504	5504	4750	754	120	26257	5674	5467	3154	"2902"	317	"333"	657	"704"	"1049023"	NA	5933091	512679	68.178	NA	"uniq"	5019	"6"	0.1740231168828	6.09080909089802e-08	12.961515338295	0.000598597794034637
"clever_hypatia_1"	905	158	19	0	0	2892070	1138594	233768	0	0	1214	17745	3114990	3329778	34.73	34.84	3852	"3544"	2089	"1786"	253	"283"	530	"613"	0	0	0	0	"0 + 0 part"	0	93.321	1.002	0	0	0	3627	3627	3093	311	17	17745	3852	3544	2089	"1786"	253	"283"	530	"613"	"1049026"	NA	3329778	426505	100.006	NA	"uniq"	3081	"6"	0	0	19.2132178181248	0.000717364830395387
"clever_hypatia_1"	615	291	109	6	1	3865172	3003042	1712430	216835	63910	730	63910	3950100	4028641	42.23	42.27	8838	"8611"	5160	"4929"	138	"142"	284	"295"	1	1	796	1	"0 + 0 part"	0	97.866	1.002	0	0.23	0	3878	3878	3417	511	54	63910	8838	8611	5160	"4929"	138	"142"	284	"295"	"1049029"	NA	4028641	382094	75.1747	NA	"uniq"	3614	"6"	0.25315814789499	5.82263740158477e-08	14.2266585679886	0.00131202108986301
"clever_hypatia_1"	938	16	0	0	0	1792790	91539	0	0	0	1896	7146	2470791	3282673	73.12	72.36	1550	"1116"	946	"506"	486	"794"	1001	"1879"	0	0	0	0	"0 + 0 part"	0	74.8	1.006	0	1.59	0	4059	4059	2811	102	4	7146	1550	1116	946	"506"	486	"794"	1001	"1879"	"1049038"	NA	3282673	207029	49.413	NA	"uniq"	2958	"6"	0	6.43518614079459e-07	9.46008024558036	0.000295097046413502
"clever_hypatia_1"	1470	6	0	0	0	2477604	35455	0	0	0	3308	7965	3779470	4994706	39.24	39.4	1295	"990"	848	"512"	952	"1490"	1859	"3242"	1	1	1138	0	"0 + 0 part"	0	75.235	1.006	0	5.4	0	5206	5206	4097	192	7	7965	1295	989	847	"511"	952	"1491"	1859	"3243"	"1049041"	NA	4994706	253810	40.1519	NA	"uniq"	4312	"6"	0.264587362778379	1.42877175900325e-06	7.62237056595523	0.000171109589631197
"clever_hypatia_1"	1131	292	60	0	0	4474565	2364359	786440	0	0	1381	23878	4659194	4853787	42.63	42.64	5084	"4839"	2878	"2601"	286	"305"	589	"643"	6	6	26793	0	"0 + 0 part"	0	95.776	1.002	0	0.09	0.02	4897	4897	4061	560	67	23878	5084	4812	2863	"2601"	286	"306"	591	"644"	"1049044"	NA	4853787	547878	89.4274	NA	"uniq"	4372	"6"	1.2877763836406	1.93166457546091e-08	16.931459909551	0.000664231873714699
"clever_hypatia_1"	798	152	29	0	0	2722257	1184544	376307	0	0	1097	19944	2932344	3177440	34.85	35.02	4137	"3710"	2214	"1780"	214	"245"	453	"547"	1	1	723	0	"0 + 0 part"	0	92.007	1.003	0	0.07	0	3374	3374	2857	301	33	19944	4137	3710	2214	"1780"	214	"245"	453	"547"	"1049047"	NA	3177440	381050	95.3683	NA	"uniq"	2887	"6"	0.341024109040413	2.38716876328289e-08	17.9885379424946	0.00077167621230629
"clever_hypatia_1"	1589	134	7	0	0	4181246	895820	88710	0	0	2174	17594	4611916	4829924	49.28	49.27	2895	"2781"	1679	"1515"	517	"555"	1034	"1136"	2	2	2831	0	"0 + 2 part"	216	94.919	1.006	0	2.55	0	5371	5371	4433	499	34	17594	2895	2780	1676	"1511"	517	"555"	1034	"1137"	"1049053"	NA	4829924	293245	47.1529	NA	"uniq"	4183	"6"	0.433659242709538	5.5291553445466e-07	9.10713087824984	0.000414425784774609
"clever_hypatia_1"	687	44	5	0	0	1481759	312017	57198	0	0	1981	12966	2363727	4310031	36.85	37.19	1346	"585"	768	NA	427	"1595"	1023	NA	1	1	1802	1	"0 + 0 part"	0	54.558	1.005	0	2.04	0	3222	3222	2540	162	15	12966	1338	585	768	NA	427	"1597"	1025	NA	"1049059"	NA	4310031	275251	50.4157	NA	"uniq"	3739	"6"	0.423060700326222	8.63043828665493e-07	9.57943225930394	0.000150256202120141
"clever_hypatia_1"	3	0	0	0	0	3322	0	0	0	0	94	1252	57715	3328841	35.42	37.01	590	NA	541	NA	41	NA	66	NA	0	0	0	0	"0 + 0 part"	0	1.734	1	0	0	0	107	107	85	0	0	1252	590	0	541	NA	41	NA	66	NA	"1049062"	NA	3328841	1082536	260.421	NA	"uniq"	3069	"6"	0	0	48.7798606181551	3.19867659574468e-06
"clever_hypatia_1"	254	26	2	0	0	631354	180302	24325	0	0	589	13403	857754	3773895	35.63	36.89	2012	NA	961	NA	109	NA	267	NA	1	1	2132	0	"0 + 0 part"	0	22.64	1.004	0	0.82	0	1079	1079	844	67	8	13403	2009	0	957	NA	109	NA	268	NA	"1049065"	NA	3773895	283894	58.5488	NA	"uniq"	3380	"6"	1.16583542600792	9.55985049326497e-07	11.2838592488662	8.7023701188455e-05
"clever_hypatia_1"	240	0	0	0	0	344958	0	0	0	0	1229	4000	1005634	3591995	35.73	36.39	793	NA	622	NA	418	NA	778	NA	0	0	0	0	"0 + 0 part"	0	27.889	1.004	0	8.58	0	1624	1624	1252	21	0	4000	793	0	622	NA	418	NA	778	NA	"1049068"	NA	3591995	159271	34.9651	NA	"uniq"	3105	"6"	0	8.53193110018158e-06	6.65108108446699	6.32869260374288e-05
"clever_hypatia_1"	1346	183	35	1	0	4001868	1482905	476588	25059	0	2046	25059	4508033	4976181	40.16	40.28	3367	"2975"	1623	"1257"	372	"446"	859	"1105"	2	2	11129	0	"0 + 0 part"	0	90.167	1.005	0	0.27	0	4753	4753	4086	519	61	25059	3364	2974	1620	"1256"	373	"447"	861	"1107"	"1049071"	NA	4976181	440888	70.7363	NA	"uniq"	4269	"6"	0.443652475480991	5.98930841899338e-08	13.2899506669874	0.000397364999462366
"clever_hypatia_1"	911	339	112	6	0	4815627	3343505	1734379	181991	0	1138	34477	4986749	5129962	40.26	40.3	7402	"7076"	3855	"3672"	201	"211"	430	"458"	1	1	677	0	"0 + 2 part"	71	96.941	1.003	0	0.2	0	4937	4937	4312	665	92	34477	7402	7076	3855	"3672"	201	"211"	430	"458"	"1049074"	NA	5129962	487451	75.5868	NA	"uniq"	4503	"6"	0.200531448444668	4.01062896889336e-08	14.2530587945876	0.000825795912214411
"clever_hypatia_1"	1288	148	7	0	0	3562141	976819	77394	0	0	1855	14431	3977957	4211145	34.9	34.99	3036	"2874"	1711	"1475"	412	"452"	850	"961"	2	2	8140	0	"0 + 0 part"	0	93.895	1.006	0	1.52	0	4744	4744	3934	376	32	14431	3036	2871	1707	"1475"	412	"452"	851	"961"	"1049077"	NA	4211145	272202	51.0294	NA	"uniq"	3738	"6"	0.502770643322691	3.82105688925245e-07	9.69577157756382	0.000475270675202156
"clever_hypatia_1"	2139	20	0	0	0	3822242	115019	0	0	0	4081	7026	5239619	6114601	41.8	41.78	1493	"1303"	964	"740"	1153	"1468"	2249	"3023"	0	0	0	0	"0 + 0 part"	0	85.167	1.006	0	6.13	0.04	7086	7086	5598	290	8	7026	1493	1303	964	"740"	1153	"1468"	2249	"3023"	"1049080"	NA	6114601	306666	39.1987	NA	"uniq"	5162	"6"	0	1.16993239393933e-06	7.52296020623423	0.000177736287405048
"clever_hypatia_1"	1596	61	2	0	0	3639722	386090	22054	0	0	2393	11927	4221735	4556696	39.42	39.39	2286	"2157"	1373	"1181"	598	"674"	1195	"1392"	1	1	2152	0	"0 + 1 part"	25	92.107	1.006	0	3.05	0	4833	4833	3966	414	25	11927	2286	2157	1373	"1181"	598	"674"	1195	"1393"	"1049086"	NA	4556696	260296	45.066	NA	"uniq"	3617	"6"	0.236869438749708	7.2245178818661e-07	8.56857688114371	0.000354521498077727
"clever_hypatia_1"	855	186	33	0	0	3176565	1501630	445338	0	0	1160	18906	3396545	3555791	33.02	33.12	4475	"4261"	2468	"2239"	228	"246"	480	"530"	0	0	0	0	"0 + 0 part"	0	95.123	1.004	0	0.27	0	3803	3803	3248	376	44	18906	4475	4261	2468	"2239"	228	"246"	480	"530"	"1049211"	NA	3555791	311344	69.1854	NA	"uniq"	3166	"6"	0	7.94925431578266e-08	13.1339552858984	0.000780033200775862
"clever_hypatia_1"	6	1	0	0	0	18863	5088	0	0	0	8	5088	20241	2513144	54.94	66.08	4178	NA	1791	NA	3	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.805	1	0	0	0	17	17	16	2	0	5088	4178	0	1791	NA	3	NA	4	NA	"1052956"	NA	2513144	231508	72.2902	NA	"strain"	2635	"6"	0	0	13.8178313697902	8.1003125e-06
"clever_hypatia_1"	5	2	0	0	0	20147	12034	0	0	0	8	6138	21832	2510340	69.71	66.2	5896	NA	2581	NA	2	NA	4	NA	0	0	0	0	"0 + 0 part"	0	0.87	1	0	0	0	24	24	22	4	0	6138	5896	0	2581	NA	2	NA	4	NA	"1052962"	NA	2510340	73236	22.8721	NA	"strain"	2651	"6"	0	0	4.37606061330338	9.46125e-06
"clever_hypatia_1"	45	7	1	0	0	111291	49006	14871	0	0	103	14871	152358	4914515	60.56	65.88	1875	NA	942	NA	20	NA	49	NA	0	0	0	0	"0 + 0 part"	0	3.093	1.002	0	0	0	232	232	146	6	1	14871	1875	0	942	NA	20	NA	49	NA	"1052980"	NA	4914515	640849	102.678	NA	"strain"	4808	"6"	0	0	19.5598853599999	9.28800873786408e-06
"clever_hypatia_1"	125	11	2	0	0	292794	81495	24936	0	0	294	14437	410263	5072301	58.55	65.65	1652	NA	898	NA	56	NA	141	NA	0	0	0	0	"0 + 0 part"	0	8.071	1.002	0	10.5	0.24	563	563	408	26	8	14437	1652	0	898	NA	56	NA	141	NA	"1052983"	NA	5072301	422073	66.1424	NA	"strain"	4922	"6"	0	2.55933389069938e-05	12.4817020914177	2.21568166666667e-05
"clever_hypatia_1"	132	10	2	0	0	312522	75801	21599	0	0	250	11158	392693	4940163	57.35	65.6	2106	NA	1098	NA	50	NA	115	NA	0	0	0	0	"0 + 0 part"	0	7.933	1.002	0	4.85	0	471	471	333	43	10	11158	2106	0	1098	NA	50	NA	115	NA	"1052986"	NA	4940163	545625	86.9554	NA	"strain"	4655	"6"	0	1.23506148568984e-05	16.5670140843531	2.51729956e-05
"clever_hypatia_1"	121	2	0	0	0	209050	15629	0	0	0	318	9971	343981	4923018	58.79	65.74	1209	NA	769	NA	88	NA	178	NA	0	0	0	0	"0 + 0 part"	0	6.977	1.001	0	8.44	0	544	544	354	17	2	9971	1209	0	769	NA	88	NA	178	NA	"1052989"	NA	4923018	347168	56.8628	NA	"strain"	4793	"6"	0	2.45362389201729e-05	10.5779016042598	1.53077135220126e-05
"clever_hypatia_1"	59	0	0	0	0	79607	0	0	0	0	422	3832	325834	7314536	65.62	68.63	753	NA	620	NA	156	NA	275	NA	0	0	0	0	"0 + 0 part"	0	4.447	1.002	0	29.21	0.92	567	567	397	4	0	3832	753	0	620	NA	156	NA	275	NA	"1053007"	NA	7314536	263558	28.1602	NA	"strain"	6538	"6"	0	8.96468754028125e-05	5.4048131009267	4.68621066350711e-06
"clever_hypatia_1"	80	2	0	0	0	159478	11284	0	0	0	173	5653	223922	7483246	65.12	68.7	1582	NA	937	NA	43	NA	89	NA	1	1	1713	0	"0 + 0 part"	0	2.983	1.003	0	23.3	0	323	323	237	10	0	5653	1579	0	928	NA	43	NA	90	NA	"1053010"	NA	7483246	476322	50.0764	NA	"strain"	6694	"6"	4.46584078384437	0.000104054090263574	9.54776844166288	5.14351965317919e-06
"clever_hypatia_1"	143	0	0	0	0	218198	0	0	0	0	511	3939	463436	7379133	65.48	68.68	971	NA	649	NA	157	NA	306	NA	0	0	0	0	"0 + 0 part"	0	6.264	1.003	0	25.31	0.65	811	811	534	9	0	3939	971	0	649	NA	157	NA	306	NA	"1053013"	NA	7379133	328743	34.9459	NA	"strain"	6588	"6"	0	5.46137978059538e-05	6.6825533568781	7.67860978473581e-06
"clever_hypatia_1"	139	3	0	0	0	253322	18940	0	0	0	330	8780	383050	7624385	64.81	68.61	1310	NA	814	NA	85	NA	178	NA	0	0	0	0	"0 + 0 part"	0	5.006	1.004	0	29.08	0.79	550	550	396	12	3	8780	1310	0	814	NA	85	NA	178	NA	"1053016"	NA	7624385	435384	45.1258	NA	"strain"	6766	"6"	0	7.59169821172171e-05	8.56562201410343	7.5939503030303e-06
"clever_hypatia_1"	159	0	0	0	0	222788	0	0	0	0	509	3110	468134	7663905	64.37	68.48	955	NA	709	NA	171	NA	313	NA	0	0	0	0	"0 + 2 part"	84	6.077	1.005	0	31.35	0.43	740	740	529	10	0	3110	955	0	709	NA	171	NA	313	NA	"1053019"	NA	7663905	336565	34.5547	NA	"strain"	6864	"6"	0	6.69680048874895e-05	6.58734026583054	7.25538880157171e-06
"clever_hypatia_1"	100	0	0	0	0	117216	0	0	0	0	1373	1790	941057	4846016	74.34	73.74	670	NA	574	NA	553	NA	933	NA	0	0	0	0	"0 + 0 part"	0	19.393	1.001	0	45.01	0	1950	1950	1320	1	0	1790	670	0	574	NA	553	NA	933	NA	"1053043"	NA	4846016	143285	23.0254	NA	"uniq"	4359	"6"	0	4.78291963186077e-05	4.43513805980005	2.73917297159505e-05
"clever_hypatia_1"	1458	7	0	0	0	2494892	38512	0	0	0	3275	5940	3779750	5380599	73.46	73.11	1310	"911"	849	NA	931	"1663"	1827	NA	0	0	0	0	"0 + 0 part"	0	70.05	1.003	0	0	0	6231	6231	4381	144	4	5940	1310	911	849	NA	931	"1663"	1827	NA	"1053046"	NA	5380599	974023	143.721	NA	"uniq"	4858	"6"	0	0	27.1537518406408	0.00014983213740458
"clever_hypatia_1"	123	4	0	0	0	239062	26311	0	0	0	248	7933	329384	5084459	58.68	65.6	1550	NA	976	NA	63	NA	132	NA	0	0	0	0	"0 + 0 part"	0	6.452	1.004	0	3.66	0.3	476	476	336	20	3	7933	1550	0	976	NA	63	NA	132	NA	"1053052"	NA	5084459	315063	48.365	NA	"strain"	4873	"6"	0	1.11116508391422e-05	9.29488270040136	1.67856064516129e-05
"clever_hypatia_1"	988	32	6	0	0	1936265	231110	69645	0	0	2559	13675	3027398	5350991	61.26	61.76	1307	"631"	809	NA	617	"1932"	1363	NA	0	0	0	0	"0 + 0 part"	0	56.293	1.005	0	0.86	0.03	5330	5330	3349	118	3	13675	1307	631	809	NA	617	"1932"	1363	NA	"1139_AC"	NA	5350991	384590	56.6809	NA	"uniq"	5033	"6"	0	2.84072328778707e-07	10.7809002108208	0.000123833600976944
"clever_hypatia_1"	1192	91	18	0	0	2861573	737014	246303	0	0	2656	21293	3879917	5632957	33.73	34.13	1862	"1036"	966	NA	506	"1148"	1242	NA	0	0	0	2	"0 + 0 part"	0	68.521	1.005	0	0.78	0	4811	4811	3922	334	42	21293	1862	1036	966	NA	506	"1148"	1242	NA	"1139_AH"	NA	5632957	437774	62.0175	NA	"uniq"	4741	"6"	0	2.01035228330915e-07	11.657482917054	0.000176774376543675
"clever_hypatia_1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1139_AJ"	NA	5519338	332999	47.6757	NA	"strain"	5232	"6"	NA	NA	9.04997121031544	NA
"clever_hypatia_1"	316	0	0	0	0	403467	0	0	0	0	1996	3313	1536229	4448889	66.8	66.92	765	NA	611	NA	735	NA	1298	NA	1	1	1212	0	"0 + 0 part"	0	34.427	1.003	0	15.28	0	3105	3105	2009	9	0	3313	765	0	611	NA	735	NA	1299	NA	"1139_AK"	NA	4448889	169443	29.8078	NA	"uniq"	4090	"6"	0.650944618282821	9.94643376736151e-06	5.71298811905624	5.93796758016032e-05
"clever_hypatia_1"	59	6	1	0	0	149630	46757	15185	0	0	161	15185	216482	4788480	61.56	68.33	1738	NA	802	NA	29	NA	74	NA	0	0	0	0	"0 + 0 part"	0	4.512	1.002	0	24.07	0	297	297	206	16	1	15185	1738	0	802	NA	29	NA	74	NA	"1139_AN"	NA	4788480	256615	42.0313	NA	"strain"	4184	"6"	0	0.000111187073290158	8.03851117682438	1.26448099378882e-05
"clever_hypatia_1"	0	0	0	0	0	0	0	0	0	0	35	808	20522	5370897	65.46	66.24	571	NA	534	NA	16	NA	26	NA	0	0	0	0	"0 + 0 part"	0	0.382	1	0	0	0	43	43	32	0	0	808	571	0	534	NA	16	NA	26	NA	"1139_AO"	NA	5370897	2218491	332.357	NA	"uniq"	5145	"6"	0	0	61.9586728250421	4.16925714285714e-07
"clever_hypatia_1"	0	0	0	0	0	0	0	0	0	0	41	699	23293	5220182	69.39	69.32	558	NA	524	NA	19	NA	30	NA	0	0	0	0	"0 + 0 part"	0	0.446	1	0	0	0	52	52	36	0	0	699	558	0	524	NA	19	NA	30	NA	"1139_AP"	NA	5220182	577940	87.4006	NA	"strain"	4918	"6"	0	0	16.6068922501169	4.85160975609756e-07
"clever_hypatia_1"	949	7	0	0	0	1618637	38560	0	0	0	2470	6774	2679200	4403111	61.61	61.52	1200	"690"	788	NA	694	"1653"	1393	NA	0	0	0	0	"0 + 0 part"	0	60.464	1.006	0	2.63	0	4535	4535	3212	86	2	6774	1200	690	788	NA	694	"1653"	1393	NA	"1139_AQ"	NA	4403111	264973	47.2029	NA	"uniq"	4117	"6"	0	9.81636309346073e-07	9.02678810504664	0.000148011955303644
