"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..genes"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"label"	"refLength"	"refMapping"	"abundance"	"gc"	"group"	"refGenes"	"assemblerGroup"	"normalized.misassemblies.per.MB"	"normalized.mismatches.per.100.kbp"	"cov"	"genomeFractionNormalized"
"jolly_torvalds_1"	8	0	0	0	0	9733	0	0	0	0	31	1789	24610	3384405	47.92	46.7	849	NA	615	NA	11	NA	20	NA	1	1	1789	0	"0 + 0 part"	0	0.702	1.036	0	159.91	4.21	"22 + 68 part"	49	49	32	0	0	1472	808	0	576	NA	12	NA	21	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"4"	40.6338886631451	0.00649776513612353	18.1649802550227	1.58969032258064e-06
"jolly_torvalds_1"	602	128	14	0	0	2228902	953568	178373	0	0	671	23846	2282652	3211060	46.67	46.7	4472	3172	2870	NA	168	291	327	NA	1	1	1789	0	"0 + 0 part"	0	67.053	1.06	0	116.99	0.33	"3546 + 1155 part"	3005	3028	2408	134	3	23846	4472	3172	2870	NA	168	291	327	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"4"	0.438086926960395	5.12517895850966e-05	68.6458832908759	0.000670060329210134
"jolly_torvalds_1"	70	10	4	0	0	226988	94008	52598	0	0	103	16445	252257	3098187	46.99	46.68	3906	NA	1807	NA	17	NA	43	NA	0	0	0	0	"0 + 0 part"	0	7.944	1.025	0	239.73	0.41	"350 + 215 part"	342	344	278	13	1	16346	3906	0	1807	NA	17	NA	43	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"4"	0	0.000950340327523121	33.3701290464391	6.12690640776699e-05
"jolly_torvalds_1"	34	1	1	0	0	78908	11404	11404	0	0	49	11404	88944	3083256	47.2	46.67	2236	NA	1348	NA	12	NA	24	NA	0	0	0	0	"0 + 0 part"	0	2.825	1.021	0	234.18	0	"103 + 107 part"	121	121	97	4	0	11404	2236	0	1348	NA	12	NA	24	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"4"	0	0.00263289260658392	24.4198989639524	1.62869897959184e-05
"sad_galileo_0"	752	388	207	35	2	6064014	5135556	3791111	1182824	110015	893	56613	6168212	6278004	66.53	66.49	13452	13235	7134	6866	146	150	304	316	3	3	78539	2	"0 + 0 part"	0	98.019	1.002	0	0	0	"10157 + 1479 part"	6475	6475	5687	640	48	56613	13262	12993	7134	6866	148	152	306	318	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"5"	0.486364606145184	0	98.7512591581656	0.00107589298555431
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"5"	NA	NA	10.9315330340434	NA
"sad_galileo_0"	1	0	0	0	0	1363	0	0	0	0	2	1363	1981	4900391	42.96	41.31	1363	NA	618	NA	1	NA	2	NA	0	0	0	0	"0 + 0 part"	0	0.04	1	0	0	0	"3 + 3 part"	2	2	2	0	0	1363	1363	0	618	NA	1	NA	2	NA	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"5"	0	0	17.7359010740163	8e-08
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"5"	NA	NA	5.37877601771781	NA
"sad_galileo_0"	303	221	179	112	59	7127815	6935094	6629609	5490176	3670122	347	65535	7159657	7281938	53	53.04	50703	50345	25736	25235	58	59	108	111	1	1	18806	1	"0 + 0 part"	0	98.277	1	0	0	0	"7915 + 343 part"	6160	6160	5416	917	131	65535	50703	50345	25736	25235	58	59	108	111	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"5"	0.139671495436164	0	91.024470408839	0.00278339156455331
"sad_galileo_0"	0	0	0	0	0	0	0	0	0	0	28	843	17005	2199979	29.44	30.96	592	NA	537	NA	13	NA	20	NA	1	1	578	0	"0 + 0 part"	0	0.773	1	0	0	0	"1 + 37 part"	39	39	23	0	0	843	592	0	536	NA	13	NA	20	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"5"	58.8062334607468	0	15.061780135174	2.13403214285714e-06
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"5"	NA	NA	11.208455016184	NA
"sad_galileo_0"	154	107	85	37	11	2603758	2481854	2330880	1558692	657314	169	65535	2615082	2659575	46.8	46.82	31372	30863	15853	15353	28	29	58	60	0	0	0	0	"0 + 0 part"	0	98.277	1.001	0	0	0	"5565 + 295 part"	2444	2444	2183	364	40	65535	31372	30863	15853	15353	28	29	58	60	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"5"	0	0	460.713347057331	0.00571501108224852
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"5"	NA	NA	5.7556794344557	NA
"sad_galileo_0"	0	0	0	0	0	0	0	0	0	0	1	577	577	2638923	32.93	27.72	577	NA	577	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.022	1	0	0	0	"0 + 1 part"	1	1	1	0	0	577	577	0	577	NA	1	NA	1	NA	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"5"	0	0	10.8776762338272	4.84e-08
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"5"	NA	NA	2.6716214059711	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"5"	NA	NA	2.749110714233	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"5"	NA	NA	2.12568111265478	NA
"sad_galileo_0"	36	0	0	0	0	44799	0	0	0	0	1076	2586	700748	6467702	54.97	54.95	628	NA	555	NA	447	NA	745	NA	2	2	2538	0	"0 + 0 part"	0	10.83	1.001	0	0.43	0	"134 + 1577 part"	1380	1380	971	1	0	2586	628	0	554	NA	448	NA	747	NA	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"5"	2.85409305484996	6.13630006792741e-07	31.1282430761343	1.09004553903346e-05
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"5"	NA	NA	6.63548895976891	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"5"	NA	NA	1.62288975707423	NA
"sad_galileo_0"	937	222	60	8	0	3747829	2053696	970733	248502	0	1241	42315	3967497	4107985	65.76	65.68	5180	4978	2611	2370	209	223	480	522	1	1	3656	0	"0 + 0 part"	0	96.137	1.005	0	0	0	"6087 + 1997 part"	4889	4889	4056	325	14	42315	5180	4978	2611	2370	209	223	480	522	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"5"	0.252048079683488	0	49.1833465798926	0.000744748007171636
"sad_galileo_0"	54	16	7	2	0	295096	211167	145246	74768	0	76	44041	309944	3268305	35.21	35.77	9250	NA	3972	NA	9	NA	21	NA	0	0	0	0	"0 + 0 part"	0	9.477	1.001	0	0	0	"359 + 135 part"	322	322	269	38	5	44041	9250	0	3972	NA	9	NA	21	NA	"1049056"	NA	3268305	1639674	35.774603	NA	"strain"	2832	"5"	0	0	75.253411171846	0.000118175696052632
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1049089"	NA	3125442	150629	3.430328	NA	"uniq"	3018	"5"	NA	NA	7.22916950626503	NA
"sad_galileo_0"	1417	10	2	0	0	2289040	83297	26602	0	0	3361	14595	3668275	5192961	66.97	66.83	1195	876	817	NA	1001	1745	1928	NA	0	0	0	0	"0 + 0 part"	0	70.248	1.006	0	8.03	0.05	"1828 + 4286 part"	6365	6365	4501	86	1	14595	1195	876	817	NA	1001	1746	1928	NA	"1052944"	NA	5192961	257982	3.538053	NA	"strain"	5133	"5"	0	2.18903980753897e-06	7.4518757217703	0.000146824799285927
"sad_galileo_0"	22	1	0	0	0	42898	5811	0	0	0	134	5811	116580	4767709	65.87	67.04	826	NA	611	NA	39	NA	81	NA	0	0	0	0	"0 + 2 part"	237	2.438	1.001	0	70.54	0	"41 + 257 part"	217	217	156	4	0	5811	822	0	611	NA	40	NA	81	NA	"1052947"	NA	4767709	753707	11.249167	NA	"strain"	4635	"5"	0	0.000605078057985932	23.712867123392	4.43570447761194e-06
"sad_galileo_0"	7	0	0	0	0	12324	0	0	0	0	12	2617	15465	5190212	66.82	66.83	1556	NA	1031	NA	4	NA	7	NA	1	1	1220	0	"0 + 0 part"	0	0.298	1.001	0	19.42	0	"10 + 21 part"	27	27	20	0	0	2617	1556	0	767	NA	4	NA	7	NA	"1053058"	NA	5190212	1025896	14.076328	NA	"strain"	5136	"5"	64.6621403168445	0.00125573876495312	29.6489623159902	7.40033333333333e-07
"sad_galileo_0"	1065	464	208	28	0	6942501	5391963	3576372	881613	0	1303	48898	7114913	7278430	65.94	65.87	10073	9797	5156	4824	207	215	454	478	0	0	0	0	"0 + 0 part"	0	97.493	1.003	0	0.03	0	"7928 + 1331 part"	7208	7208	6435	973	90	48898	10073	9797	5156	4824	207	215	454	478	"1139_AG"	NA	7278430	6047605	59.191601	NA	"uniq"	6259	"5"	0	4.21649569010893e-09	124.634124392211	0.000729461630775134
"sad_galileo_0"	297	199	121	36	4	3407335	3164402	2602906	1290701	233804	326	64731	3427861	3480877	73.34	73.29	19133	18372	10247	9966	57	59	118	122	0	0	0	0	"0 + 0 part"	0	98.336	1.001	0	0.09	0	"5587 + 448 part"	3354	3354	3020	412	43	64731	19133	18372	10247	9966	57	59	118	122	"1220_AD"	NA	3480877	5653969	115.793319	NA	"uniq"	3248	"5"	0	2.6255440346035e-08	243.644159216198	0.00296624812760736
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1220_AJ"	NA	3571513	17327	0.345398	NA	"uniq"	3167	"5"	NA	NA	0.727716796774924	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1285_BH"	NA	4566645	557585	8.683486	NA	"uniq"	4199	"5"	NA	NA	18.3149226620418	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1286_AP"	NA	2975898	120657	2.885229	NA	"strain"	3061	"5"	NA	NA	6.08171046185051	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1365_A"	NA	7207331	98969	0.977768	NA	"uniq"	6224	"5"	NA	NA	2.05975693359997	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1035930.011"	NA	2264253	113983	3.589188	NA	"strain"	3488	"5"	NA	NA	7.55103338717007	NA
"sad_galileo_0"	170	2	0	0	0	242677	13305	0	0	0	924	7691	758857	2413510	31.03	30.86	822	NA	634	NA	323	NA	586	NA	2	2	1186	0	"0 + 0 part"	0	31.439	1	0	0	0	"481 + 1412 part"	1470	1470	968	6	0	7691	822	0	634	NA	323	NA	586	NA	"evo_1035930.029"	NA	2413510	2005302	59.246538	NA	"strain"	2914	"5"	2.63554266482354	0	124.629813010926	0.000106970857251082
"sad_galileo_0"	0	0	0	0	0	0	0	0	0	0	1	537	537	2296439	28.68	30.92	537	NA	537	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.023	1	0	0	0	"1 + 1 part"	1	1	1	0	0	537	537	0	537	NA	1	NA	1	NA	"evo_1035930.032"	NA	2296439	660938	20.521649	NA	"strain"	2617	"5"	0	0	43.1714929070618	5.29e-08
"sad_galileo_0"	0	0	0	0	0	0	0	0	0	0	1	512	512	3363445	33.98	35.83	512	NA	512	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.015	1	0	0	0	"0 + 1 part"	1	1	1	0	0	512	512	0	512	NA	1	NA	1	NA	"evo_1049056.011"	NA	3363445	3162133	67.093626	NA	"strain"	4926	"5"	0	0	141.022062201106	2.25e-08
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1049056.013"	NA	3524378	670459	13.573682	NA	"strain"	5073	"5"	NA	NA	28.5352053610595	NA
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1049056.015"	NA	3374338	1602347	33.889343	NA	"strain"	4744	"5"	NA	NA	71.2293937358972	NA
"sad_galileo_0"	0	0	0	0	0	0	0	0	0	0	1	598	598	3382970	37.79	35.84	598	NA	598	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	0.018	1	0	0	0	"0 + 1 part"	1	1	1	0	0	598	598	0	598	NA	1	NA	1	NA	"evo_1049056.031"	NA	3382970	149277	3.146084	NA	"strain"	3750	"5"	0	0	6.6189029166679	3.24e-08
"sad_galileo_0"	4	0	0	0	0	4995	0	0	0	0	26	1620	18230	3264668	34.85	35.82	675	NA	557	NA	10	NA	18	NA	0	0	0	0	"0 + 0 part"	0	0.558	1	0	0	0	"5 + 46 part"	39	39	21	0	0	1620	675	0	557	NA	10	NA	18	NA	"evo_1049056.039"	NA	3264668	21546	0.470507	NA	"strain"	3021	"5"	0	0	0.989962838487711	1.19755384615385e-06
"sad_galileo_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"evo_1286_AP.008"	NA	3384405	409851	8.617169	NA	"strain"	4610	"5"	NA	NA	18.1649802550227	NA
"sad_galileo_0"	4	0	0	0	0	5043	0	0	0	0	64	1515	43236	3211060	46.69	46.7	639	NA	573	NA	27	NA	44	NA	0	0	0	0	"0 + 0 part"	0	1.346	1	0	0	0	"20 + 144 part"	86	86	60	0	0	1515	639	0	573	NA	27	NA	44	NA	"evo_1286_AP.026"	NA	3211060	1469507	32.566115	NA	"strain"	3868	"5"	0	0	68.6458832908759	2.83080625e-06
"sad_galileo_0"	12	0	0	0	0	15641	0	0	0	0	333	2538	217603	3098187	47.12	46.68	628	NA	553	NA	137	NA	230	NA	0	0	0	0	"0 + 0 part"	0	7.018	1.001	0	2.3	0	"77 + 612 part"	444	444	307	0	0	2538	628	0	553	NA	137	NA	230	NA	"evo_1286_AP.033"	NA	3098187	689246	15.83206	NA	"strain"	3491	"5"	0	1.056970721911e-05	33.3701290464391	1.47904876876877e-05
"sad_galileo_0"	1	0	0	0	0	1151	0	0	0	0	12	1151	8638	3083256	46.93	46.67	767	NA	590	NA	5	NA	9	NA	0	0	0	0	"0 + 0 part"	0	0.28	1	0	23.15	0	"5 + 33 part"	20	20	12	0	0	1151	767	0	590	NA	5	NA	9	NA	"evo_1286_AP.037"	NA	3083256	501952	11.585382	NA	"strain"	3332	"5"	0	0.00268001852280621	24.4198989639524	6.53333333333333e-07
"clever_hypatia_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1030752"	NA	6278004	4133072	46.858589	NA	"uniq"	5770	"5"	NA	NA	98.7512591581656	NA
"clever_hypatia_0"	1255	206	30	0	0	4076703	1545208	378038	0	0	1659	17637	4367561	4620491	62.17	62.12	3825	3653	2144	1908	354	388	728	822	0	0	0	0	"0 + 1 part"	45	94.083	1.005	0	0.67	0	"6496 + 3097 part"	5442	5442	4451	394	35	17637	3825	3653	2144	1908	354	388	728	822	"1030755"	NA	4620491	336727	5.194538	NA	"uniq"	4330	"5"	0	1.53403696021647e-07	10.9315330340434	0.000533550987884268
"clever_hypatia_0"	1333	69	15	0	0	2951577	558873	193702	0	0	2536	17767	3806357	4900391	41.12	41.31	1848	1361	1065	565	555	901	1240	2288	3	3	13553	0	"0 + 1 part"	57	77.331	1.004	0	0.42	0	"2636 + 2840 part"	4643	4643	3790	318	21	17767	1843	1360	1065	563	557	904	1242	2291	"1030836"	NA	4900391	579419	8.419112	NA	"uniq"	4395	"5"	0.788155183552147	1.10341725697301e-07	17.7359010740163	0.000235807711395899
"clever_hypatia_0"	340	0	0	0	0	437715	0	0	0	0	1929	2738	1518551	3289345	68.5	68.33	791	NA	624	NA	704	NA	1247	NA	0	0	0	0	"0 + 0 part"	0	46.022	1.003	0	19.69	0.07	"640 + 3736 part"	2966	2966	2039	10	0	2738	791	0	624	NA	704	NA	1247	NA	"1030878"	NA	3289345	117951	2.550971	NA	"uniq"	3035	"5"	0	1.29663080133627e-05	5.37877601771781	0.000109799091964749
"clever_hypatia_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1035900"	NA	7281938	4418897	43.214399	NA	"uniq"	6459	"5"	NA	NA	91.024470408839	NA
"clever_hypatia_0"	30	7	3	0	0	122278	67700	37493	0	0	39	13952	128358	2199979	31.73	30.96	5258	NA	2896	NA	7	NA	15	NA	0	0	0	0	"0 + 0 part"	0	5.828	1.001	0	1.56	0	"108 + 29 part"	151	151	123	14	1	13952	5258	0	2896	NA	7	NA	15	NA	"1035930"	NA	2199979	220904	7.163	NA	"strain"	1985	"5"	0	1.21535081568737e-05	15.061780135174	8.7091241025641e-05
"clever_hypatia_0"	1276	51	8	0	0	2722531	388853	93962	0	0	2520	13964	3605462	4677460	40.41	40.62	1742	1259	1009	545	572	933	1258	2334	1	1	9710	0	"0 + 0 part"	0	76.639	1.006	0	0.56	0	"2380 + 2804 part"	4497	4497	3707	275	18	13964	1740	1259	1009	545	573	933	1259	2335	"1036539"	NA	4677460	349514	5.31969	NA	"uniq"	4226	"5"	0.277356965626042	1.55319900750583e-07	11.208455016184	0.000233076838134921
"clever_hypatia_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"1036554"	NA	2659575	8168678	218.879025	NA	"uniq"	2448	"5"	NA	NA	460.713347057331	NA
"clever_hypatia_0"	520	0	0	0	0	695913	0	0	0	0	2057	3509	1762208	3184472	61.66	61.56	869	564	668	NA	720	1738	1298	NA	1	1	787	0	"0 + 0 part"	0	55.115	1.004	0	15.84	0	"907 + 4491 part"	3092	3092	2241	27	0	3509	869	564	668	NA	720	1738	1298	NA	"1036608"	NA	3184472	122192	2.745223	NA	"uniq"	2747	"5"	0.56746990139643	8.98872323811945e-06	5.7556794344557	0.000147674439718036
"clever_hypatia_0"	628	156	27	0	0	2395195	1240558	364350	0	0	781	22223	2504585	2638923	27.63	27.72	4962	4670	2675	2417	159	173	330	369	3	3	15777	0	"0 + 2 part"	96	94.583	1.003	0	0.88	0	"4378 + 1360 part"	2893	2893	2315	253	17	22223	4962	4670	2675	2417	159	173	331	370	"1036641"	NA	2638923	191369	5.189716	NA	"uniq"	2719	"5"	1.19780322887824	3.51355613804283e-07	10.8776762338272	0.0011454473609475
"clever_hypatia_0"	6	0	0	0	0	6480	0	0	0	0	305	1183	189545	4060624	31.05	30.58	600	NA	540	NA	131	NA	214	NA	1	1	970	0	"0 + 1 part"	337	4.659	1.002	0	273.3	0	"60 + 756 part"	387	387	251	0	0	1183	600	0	540	NA	131	NA	214	NA	"1036707"	NA	4060624	72323	1.273198	NA	"uniq"	3865	"5"	5.27579202827825	0.00144187396132844	2.6716214059711	7.11681344262295e-06
"clever_hypatia_0"	3	0	0	0	0	3170	0	0	0	0	178	1106	110694	2032530	33.1	33.36	596	NA	545	NA	77	NA	126	NA	1	1	1106	0	"0 + 1 part"	18	5.441	1.001	0	272.18	0	"30 + 383 part"	245	245	154	0	0	1051	596	0	545	NA	77	NA	126	NA	"1036728"	NA	2032530	37251	1.305463	NA	"uniq"	2087	"5"	9.03391331056787	0.00245885052487036	2.749110714233	1.66317308988764e-05
"clever_hypatia_0"	4	0	0	0	0	4460	0	0	0	0	205	1162	124225	5216281	35.12	34.94	595	NA	538	NA	91	NA	146	NA	0	0	0	0	"0 + 0 part"	0	2.381	1	0	452.55	0	"32 + 526 part"	253	253	171	0	0	1162	595	0	538	NA	91	NA	146	NA	"1036743"	NA	5216281	73921	1.008581	NA	"uniq"	4588	"5"	0	0.00364298651640169	2.12568111265478	2.7654443902439e-06
"clever_hypatia_0"	2110	7	0	0	0	3596417	39915	0	0	0	4274	6335	5157678	6467702	54.98	54.95	1383	1129	916	597	1240	1768	2395	3716	3	3	2411	1	"0 + 1 part"	33	79.684	1.001	0	0.02	0	"2215 + 4505 part"	7384	7384	5632	263	8	6335	1383	1129	916	596	1240	1768	2395	3717	"1036755"	NA	6467702	1342188	14.78588	NA	"uniq"	5273	"5"	0.581657094529748	3.87771396353165e-09	31.1282430761343	0.000148561999438465
"clever_hypatia_0"	700	0	0	0	0	1110080	0	0	0	0	1707	4848	1816359	2431652	51.45	51.45	1168	908	792	NA	513	812	984	NA	2	2	1484	0	"0 + 1 part"	14	74.311	1.005	0	10.18	0.06	"1134 + 2444 part"	2602	2602	1856	62	1	4848	1168	908	791	NA	513	812	985	NA	"1048783"	NA	2431652	107568	3.161138	NA	"uniq"	2324	"5"	1.1011039117267	5.60461891068891e-06	6.63548895976891	0.000323498812009373
"clever_hypatia_0"	0	0	0	0	0	0	0	0	0	0	64	837	38253	3845825	35.79	35.25	594	NA	543	NA	29	NA	46	NA	0	0	0	0	"0 + 0 part"	0	0.995	1	0	559.43	0	"6 + 133 part"	87	87	60	0	0	837	594	0	543	NA	29	NA	46	NA	"1048993"	NA	3845825	41609	0.770489	NA	"uniq"	3462	"5"	0	0.0146244738974721	1.62288975707423	1.5469140625e-06
"clever_hypatia_0"	48	0	0	0	0	55246	0	0	0	0	887	1516	589580	4107985	65.75	65.68	642	NA	562	NA	362	NA	608	NA	2	2	1185	0	"0 + 0 part"	0	14.351	1	0	0	0	"179 + 2091 part"	1296	1296	835	0	0	1516	642	0	562	NA	362	NA	608	NA	"1049005"	NA	4107985	1346963	23.325118	NA	"uniq"	4047	"5"	3.39224532718206	0	49.1833465798926	2.32188501691094e-05
