"Assembly"	"X..contigs.....1000.bp."	"X..contigs.....5000.bp."	"X..contigs.....10000.bp."	"X..contigs.....25000.bp."	"X..contigs.....50000.bp."	"Total.length.....1000.bp."	"Total.length.....5000.bp."	"Total.length.....10000.bp."	"Total.length.....25000.bp."	"Total.length.....50000.bp."	"X..contigs"	"Largest.contig"	"Total.length"	"Reference.length"	"GC...."	"Reference.GC...."	"N50"	"NG50"	"N75"	"NG75"	"L50"	"LG50"	"L75"	"LG75"	"X..misassemblies"	"X..misassembled.contigs"	"Misassembled.contigs.length"	"X..local.misassemblies"	"X..unaligned.contigs"	"Unaligned.length"	"Genome.fraction...."	"Duplication.ratio"	"X..N.s.per.100.kbp"	"X..mismatches.per.100.kbp"	"X..indels.per.100.kbp"	"X..predicted.genes..unique."	"X..predicted.genes.....0.bp."	"X..predicted.genes.....300.bp."	"X..predicted.genes.....1500.bp."	"X..predicted.genes.....3000.bp."	"Largest.alignment"	"NA50"	"NGA50"	"NA75"	"NGA75"	"LA50"	"LGA50"	"LA75"	"LGA75"	"gid"	"refLength"	"refMapping"	"group"	"assemblerGroup"	"assemblerRealName"	"cov"
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample15_91"	1164	108	"circular_elem"	"3"	"Ray k71"	13.9175257731959
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample16_154"	1945	4536	"circular_elem"	"3"	"Ray k71"	349.820051413882
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample16_245"	1260	1830	"circular_elem"	"3"	"Ray k71"	217.857142857143
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample16_65"	4580	33262	"circular_elem"	"3"	"Ray k71"	1089.36681222707
"agitated_hodgkin_0"	3	0	0	0	0	5238	0	0	0	0	3	2129	5238	4523	34.02	33.94	1616	"1616"	1493	"1616"	2	"2"	3	"2"	0	0	0	0	"0 + 0 part"	0	96.662	1.198	0	0	0	"9"	"9"	"5"	"0"	"0"	2129	"1616"	1616	"1493"	"1616"	"2"	"2"	"3"	"2"	"Sample16_69"	4523	928	"circular_elem"	"3"	"Ray k71"	30.7760336060137
"agitated_hodgkin_0"	1	1	0	0	0	7415	7415	0	0	0	1	7415	7415	2382	41.96	42.02	7415	"7415"	7415	"7415"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	3.113	0	0	0	"4"	"10"	"6"	"0"	"0"	7415	"7415"	7415	"7415"	"7415"	"1"	"1"	"1"	"1"	"Sample18_112"	2382	996	"circular_elem"	"3"	"Ray k71"	62.72040302267
"agitated_hodgkin_0"	1	0	0	0	0	2578	0	0	0	0	1	2578	2578	2361	29.13	29.31	2578	"2578"	2578	"2578"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.092	0	0	0	"3"	"3"	"3"	"0"	"0"	2578	"2578"	2578	"2578"	"2578"	"1"	"1"	"1"	"1"	"Sample18_113"	2361	649	"circular_elem"	"3"	"Ray k71"	41.2325285895807
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample18_199"	1531	98	"circular_elem"	"3"	"Ray k71"	9.60156760287394
"agitated_hodgkin_0"	0	0	0	0	0	0	0	0	0	0	1	535	535	1212	67.66	68.15	535	NA	535	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	44.142	1	0	0	0	"2"	"2"	"1"	"0"	"0"	535	"535"	0	"535"	NA	"1"	NA	"1"	NA	"Sample18_262"	1212	127	"circular_elem"	"3"	"Ray k71"	15.7178217821782
"agitated_hodgkin_0"	1	0	0	0	0	1364	0	0	0	0	1	1364	1364	1200	60.78	60.33	1364	"1364"	1364	"1364"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.137	0	0	0	"2"	"2"	"1"	"0"	"0"	1364	"1364"	1364	"1364"	"1364"	"1"	"1"	"1"	"1"	"Sample18_264"	1200	281	"circular_elem"	"3"	"Ray k71"	35.125
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample18_267"	1197	10692	"circular_elem"	"3"	"Ray k71"	1339.84962406015
"agitated_hodgkin_0"	1	0	0	0	0	1765	0	0	0	0	1	1765	1765	998	65.84	65.73	1765	"1765"	1765	"1765"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.769	0	0	0	"1"	"2"	"2"	"0"	"0"	1765	"1765"	1765	"1765"	"1765"	"1"	"1"	"1"	"1"	"Sample18_349"	998	317	"circular_elem"	"3"	"Ray k71"	47.6452905811623
"agitated_hodgkin_0"	1	1	1	0	0	13684	13684	13684	0	0	1	13684	13684	9299	57.9	57.73	13684	"13684"	13684	"13684"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.472	0	0	0	"12"	"18"	"12"	"1"	"0"	13684	"13684"	13684	"13684"	"13684"	"1"	"1"	"1"	"1"	"Sample18_6"	9299	4249	"circular_elem"	"3"	"Ray k71"	68.5396279169803
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample18_60"	3284	5485	"circular_elem"	"3"	"Ray k71"	250.532886723508
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample18_62"	3219	17172	"circular_elem"	"3"	"Ray k71"	800.186393289842
"agitated_hodgkin_0"	1	0	0	0	0	3173	0	0	0	0	1	3173	3173	2827	65.65	65.65	3173	"3173"	3173	"3173"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.122	0	0	0	"2"	"2"	"2"	"0"	"0"	3173	"3173"	3173	"3173"	"3173"	"1"	"1"	"1"	"1"	"Sample18_77"	2827	859	"circular_elem"	"3"	"Ray k71"	45.57835160948
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_25"	8557	152196	"circular_elem"	"3"	"Ray k71"	2667.92100035059
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_29"	7539	155137	"circular_elem"	"3"	"Ray k71"	3086.6892160764
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_309"	1207	2124	"circular_elem"	"3"	"Ray k71"	263.960231980116
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_31"	7394	35519	"circular_elem"	"3"	"Ray k71"	720.563970787125
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_34"	7284	63752	"circular_elem"	"3"	"Ray k71"	1312.85008237232
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_38"	6303	564	"circular_elem"	"3"	"Ray k71"	13.4221799143265
"agitated_hodgkin_0"	1	1	1	0	0	15000	15000	15000	0	0	1	15000	15000	4937	35.15	35.12	15000	"15000"	15000	"15000"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	3.038	0	0	0	"7"	"21"	"15"	"0"	"0"	15000	"15000"	15000	"15000"	"15000"	"1"	"1"	"1"	"1"	"Sample19_54"	4937	13815	"circular_elem"	"3"	"Ray k71"	419.738707717237
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample19_61"	4410	19296	"circular_elem"	"3"	"Ray k71"	656.326530612245
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample20_11"	5837	7053	"circular_elem"	"3"	"Ray k71"	181.248929244475
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample20_114"	1232	25372	"circular_elem"	"3"	"Ray k71"	3089.12337662338
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample20_16"	4712	3444	"circular_elem"	"3"	"Ray k71"	109.634974533107
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample20_90"	1614	893	"circular_elem"	"3"	"Ray k71"	82.9925650557621
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_100"	4955	2279	"circular_elem"	"3"	"Ray k71"	68.9909182643794
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_11"	13524	9320	"circular_elem"	"3"	"Ray k71"	103.371783496007
"agitated_hodgkin_0"	1	1	0	0	0	6317	6317	0	0	0	1	6317	6317	4709	50.66	50.14	6317	"6317"	6317	"6317"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.341	0	42.47	0	"5"	"6"	"6"	"1"	"0"	6234	"6234"	6234	"6234"	"6234"	"1"	"1"	"1"	"1"	"Sample22_110"	4709	1515	"circular_elem"	"3"	"Ray k71"	48.2586536419622
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_112"	4691	3620	"circular_elem"	"3"	"Ray k71"	115.753570667235
"agitated_hodgkin_0"	2	0	0	0	0	3598	0	0	0	0	2	2312	3598	4678	44.25	43.84	2312	"1286"	1286	"1286"	1	"2"	2	"2"	0	0	0	0	"0 + 0 part"	0	76.913	1	0	0	0	"4"	"4"	"3"	"0"	"0"	2312	"2312"	1286	"1286"	"1286"	"1"	"2"	"2"	"2"	"Sample22_114"	4678	927	"circular_elem"	"3"	"Ray k71"	29.7242411286875
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_16"	11424	84538	"circular_elem"	"3"	"Ray k71"	1110.00525210084
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_17"	10890	28902	"circular_elem"	"3"	"Ray k71"	398.099173553719
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_193"	3404	2702	"circular_elem"	"3"	"Ray k71"	119.06580493537
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_2"	30879	59831	"circular_elem"	"3"	"Ray k71"	290.639269406393
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_210"	3284	182949	"circular_elem"	"3"	"Ray k71"	8356.37941534714
"agitated_hodgkin_0"	1	0	0	0	0	1841	0	0	0	0	3	1841	3715	3251	59.33	59.27	968	"1841"	968	"968"	2	"1"	2	"2"	0	0	0	0	"0 + 0 part"	0	100	1.143	0	0	0	"6"	"6"	"3"	"0"	"0"	1841	"968"	1841	"968"	"968"	"2"	"1"	"2"	"2"	"Sample22_214"	3251	584	"circular_elem"	"3"	"Ray k71"	26.9455552137804
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_218"	3239	28299	"circular_elem"	"3"	"Ray k71"	1310.54337758567
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_561"	1500	247	"circular_elem"	"3"	"Ray k71"	24.7
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_570"	1484	2270	"circular_elem"	"3"	"Ray k71"	229.4474393531
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_61"	6073	9909	"circular_elem"	"3"	"Ray k71"	244.747241890334
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_625"	1361	3618	"circular_elem"	"3"	"Ray k71"	398.750918442322
"agitated_hodgkin_0"	1	1	1	0	0	12034	12034	12034	0	0	1	12034	12034	5948	39.02	39.11	12034	"12034"	12034	"12034"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	2.023	0	0	0	"4"	"8"	"6"	"2"	"0"	12034	"12034"	12034	"12034"	"12034"	"1"	"1"	"1"	"1"	"Sample22_66"	5948	2448	"circular_elem"	"3"	"Ray k71"	61.7350369872226
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_762"	1136	140	"circular_elem"	"3"	"Ray k71"	18.4859154929577
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_823"	1068	53	"circular_elem"	"3"	"Ray k71"	7.4438202247191
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_87"	5266	26053	"circular_elem"	"3"	"Ray k71"	742.109760729206
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample22_94"	5154	37016	"circular_elem"	"3"	"Ray k71"	1077.29918509895
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_142"	2556	8234	"circular_elem"	"3"	"Ray k71"	483.215962441315
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_145"	2542	19376	"circular_elem"	"3"	"Ray k71"	1143.35169158143
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_147"	2537	3759	"circular_elem"	"3"	"Ray k71"	222.250689791092
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_148"	2533	10800	"circular_elem"	"3"	"Ray k71"	639.557836557442
"agitated_hodgkin_0"	0	0	0	0	0	0	0	0	0	0	1	699	699	2317	44.78	46.91	699	NA	699	NA	1	NA	1	NA	0	0	0	0	"0 + 0 part"	0	30.168	1	0	0	0	NA	NA	NA	NA	NA	699	"699"	0	"699"	NA	"1"	NA	"1"	NA	"Sample23_175"	2317	306	"circular_elem"	"3"	"Ray k71"	19.8100992662926
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_22"	4920	23303	"circular_elem"	"3"	"Ray k71"	710.457317073171
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_25"	4866	5502	"circular_elem"	"3"	"Ray k71"	169.60542540074
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_257"	1808	844	"circular_elem"	"3"	"Ray k71"	70.0221238938053
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_283"	1679	1422	"circular_elem"	"3"	"Ray k71"	127.039904705182
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_370"	1419	3208	"circular_elem"	"3"	"Ray k71"	339.112050739958
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_378"	1401	1480	"circular_elem"	"3"	"Ray k71"	158.458244111349
"agitated_hodgkin_0"	1	1	0	0	0	8520	8520	0	0	0	1	8520	8520	6077	44.65	44.99	8520	"8520"	8520	"8520"	1	"1"	1	"1"	0	0	0	0	"0 + 0 part"	0	100	1.402	0	0	0	"9"	"11"	"7"	"0"	"0"	8520	"8520"	8520	"8520"	"8520"	"1"	"1"	"1"	"1"	"Sample23_4"	6077	58063	"circular_elem"	"3"	"Ray k71"	1433.18249136087
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_512"	1105	3850	"circular_elem"	"3"	"Ray k71"	522.62443438914
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_513"	1104	1906	"circular_elem"	"3"	"Ray k71"	258.967391304348
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample23_75"	3330	1682	"circular_elem"	"3"	"Ray k71"	75.7657657657658
"agitated_hodgkin_0"	2	0	0	0	0	3247	0	0	0	0	2	1758	3247	2364	30.21	30.29	1758	"1758"	1489	"1489"	1	"1"	2	"2"	0	0	0	0	"0 + 0 part"	0	100	1.374	0	0	0	"3"	"3"	"1"	"0"	"0"	1745	"1745"	1745	"1480"	"1480"	"1"	"1"	"2"	"2"	"Sample24_109"	2364	535	"circular_elem"	"3"	"Ray k71"	33.9467005076142
"agitated_hodgkin_0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	0	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	"0"	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	"Sample24_51"	3691	9289	"circular_elem"	"3"	"Ray k71"	377.499322676781
